loan_amnt,term,emp_title,emp_length,home_ownership,annual_inc,purpose,is_good_customer
21200,60,Laborer,10,0,70000.0,2,0
25000,60,driver,10,0,67000.0,2,1
10500,36,Payroll Specialist,10,0,55000.0,11,1
6000,36,Sales ,0,2,30000.0,2,1
27675,36,Physician,1,2,59000.0,2,1
8000,36,School Bus Driver,5,2,39996.0,2,1
12000,36,Plumber,7,2,80000.0,2,1
8000,36,Manager,0,0,39000.0,9,1
15000,36,cashier,10,0,40000.0,2,1
8650,36,Dental Hygenist,10,2,50000.0,1,1
14500,36,Financial Advisor,2,2,65000.0,2,1
2000,36,Business Writer,9,2,65000.0,2,1
18875,60,,0,0,50304.0,2,0
19875,60,Driver,5,0,80000.0,2,1
21000,36,Clinical Scientist Assistant,0,0,120000.0,2,1
21000,36,General manager ,3,0,360000.0,2,1
24000,36,Billing Manager,9,0,92000.0,1,1
10450,36,Customer Service Representative,5,0,42500.0,2,1
10400,36,sales,0,0,34000.0,11,0
15000,36,Assistant,6,2,40000.0,2,1
35000,60,Director ,10,2,125000.0,2,0
10000,36,,0,2,60000.0,2,1
16000,36,Firefighter/Paramedic,2,0,75000.0,2,1
23000,36,Archaeologist/ Project Manager,5,0,80000.0,2,0
2200,36,Clerical,10,1,47000.0,5,1
6000,36,Night Shift Leader,4,0,38000.0,2,0
24000,36,Local Representative,1,0,85000.0,2,1
6025,36,Regional manager,5,0,45000.0,2,0
15000,36,Longshoremen ,10,0,100000.0,2,0
12000,36,Teacher,8,1,80000.0,3,1
25475,36,Nurse,6,0,80000.0,2,1
24200,60,Secretary,10,2,55000.0,2,1
30100,36,Unit Head Traffic Engineering,10,2,178000.0,2,1
2500,36,Exec Officer,10,2,93000.0,7,1
1600,36,custodian,4,1,38000.0,5,1
14400,36,Department Supervisor,8,1,100000.0,2,1
3600,36,Orthopedic tech,2,1,29000.0,3,1
10000,36,Sr. Manager,5,1,140000.0,2,1
23800,60,Truck driver,3,0,62000.0,2,1
2500,36,correctional officer,2,2,103200.0,11,1
10000,36,Mail carrier ,10,0,75000.0,11,0
25000,36,Operations Supervisor,0,0,75000.0,2,1
5000,36,Asst Director Convention Services,10,0,100000.0,2,1
10000,36,Police Officer,8,1,85000.0,11,1
1600,36,senior engineer,10,2,98000.0,3,0
11450,36,Technology Teacher,2,0,36600.0,2,0
15000,36,Suspense Analyst,3,0,73700.0,2,0
24000,60,ACCOUNTANT,10,0,68500.0,2,0
12000,60,Senior Front End Web Developer,3,0,90000.0,2,0
3000,36,registered nurse,10,0,93000.0,3,0
4000,36,Cardiac tech,10,0,32000.0,11,1
20575,36,Supervisor,5,0,100000.0,2,0
12800,36,Senior investment analyst,3,0,450000.0,1,1
12000,36,owner,10,1,60000.0,1,1
36000,36,HR Administrator,3,2,119000.0,3,0
30150,36,Police Officer,10,2,75000.0,2,1
5000,36,Driver,2,0,24000.0,1,0
10000,60,Gm,10,2,65000.0,2,0
10000,36,,0,2,54000.0,2,1
23925,60,Premise Technician,3,0,63000.0,3,1
9250,60,Teacher Aide,3,2,28000.0,2,0
24775,36,Teacher,10,0,59000.0,2,0
4000,36,Corrosion Rep,10,2,54000.0,2,1
27475,36,OWNER,10,1,75000.0,2,0
20625,36,,0,0,49277.0,2,1
10900,36,designer,0,0,30000.0,1,1
6200,36,DEPUTY SHERIFF,8,2,82000.0,11,0
7000,36,Administrative Assistant,6,0,26000.0,2,1
10650,36,Server/Bartender,5,0,26685.0,7,0
17000,36,,0,0,65000.0,1,1
12000,36,manager,10,2,98000.0,2,1
6000,36,aircraft mechanic,3,0,24663.0,11,0
5000,36,Chemical Tech/Supervisor,10,2,60000.0,5,1
8400,36,Teacher,1,2,51600.0,2,1
15000,36,Registered nurse,8,2,60000.0,2,1
12000,36,Security Supervisor,10,2,42000.0,2,1
7600,36,Accounts Payable Accountant,0,0,38000.0,2,0
10000,36,machinist,10,1,60000.0,3,1
21000,36,Manager,7,0,60000.0,5,0
24000,36,AR ,2,2,70000.0,1,1
35000,36,Sales Rep,2,0,89000.0,2,0
6000,36,service tech`,2,2,50000.0,2,1
25600,36,UNION ELECTRICIAN,10,0,62000.0,2,0
25200,60,Sales leasing and management ,7,2,150000.0,2,1
10000,36,cta,1,0,42000.0,2,1
14725,36,Assistant Director of Nursing,4,2,106000.0,1,0
14000,36,Bartender,0,0,28000.0,2,0
20000,60,Team lead,9,2,75000.0,3,1
14250,60,,0,2,32400.0,1,0
4300,36,,0,0,10800.0,1,1
30000,36,"Commercial Lender, 1st VP",2,1,135500.0,2,1
14950,36,boilermaker,0,1,50000.0,2,0
28000,36,CEO,3,2,100000.0,1,1
4000,36,Tooling Supervisor,4,2,67500.0,11,1
20000,36,Accountant,1,1,100000.0,2,0
20000,36,Electrician,5,0,72000.0,1,0
8000,36,Program Assistant IV,10,1,32000.0,2,1
1200,36,EMT,1,1,23000.0,11,1
2650,36,CNA,2,0,25000.0,2,1
7500,36,technician,3,1,42000.0,9,1
23225,36,,0,2,52800.0,3,0
29400,60,Legal Secretary,10,0,70000.0,2,0
35000,36,Residential Lending Manager,0,1,200000.0,2,0
35000,36,director,6,1,96000.0,2,0
1500,36,Management Consultant,1,2,100000.0,3,0
35000,36,database administrator,10,2,105000.0,11,1
6000,36,Records Center,3,2,43000.0,2,1
2700,36,Business Analyst,1,2,103000.0,3,1
35000,36,VICE PRESIDENT,3,0,120000.0,1,1
35000,36,Production supervisor ,10,2,92000.0,2,1
5700,36,Break down dispatch,0,0,35000.0,11,0
35000,36,Owner ,9,2,150000.0,2,1
8000,36,driver/guide,3,0,30000.0,11,1
20250,60,CNM,5,2,75000.0,2,0
19500,60,Trafic controler,6,2,65000.0,4,1
6000,36,Bulk Account Manager,10,2,72000.0,10,1
12000,36,Resident manager,4,1,78000.0,11,1
13825,36,Driver Sales Rep,10,0,60000.0,2,1
10000,36,Bus driver,5,0,50000.0,6,1
7825,36,COMBO,10,2,58000.0,1,0
14400,36,Lease Customer Network,0,0,35000.0,2,0
25000,36,President,10,1,150000.0,2,0
18000,36,service man,5,2,50000.0,1,1
12700,60,Manager,10,2,46000.0,2,1
21725,36,controller,3,0,85000.0,4,1
7850,36,,0,2,61500.0,2,1
5000,36,Owner,10,0,24000.0,7,0
7200,36,Bartender/server,3,0,29000.0,1,0
1300,36,Officer,10,2,45000.0,3,1
12800,36,billing,10,0,38000.0,9,0
35000,36,,10,1,80000.0,2,0
8175,36,Warehouseman,10,0,51000.0,2,1
7975,36,groundsmen,10,2,47000.0,2,1
19375,36,President,3,0,51000.0,2,1
28800,36,Project Manager/estimator,0,1,87000.0,2,1
35000,36,MANAGER,5,0,110000.0,6,0
2500,36,,0,2,20000.0,2,0
11550,36,Machinist/assembler,0,0,40000.0,11,0
28800,36,manager,10,0,80000.0,2,1
4375,36,Teacher,0,2,45000.0,4,0
22000,36,Operator,3,0,85000.0,2,0
10000,36,Coordinator,1,0,45000.0,4,1
40000,60,President,10,1,500000.0,2,0
6000,36,nurse,6,2,55000.0,11,0
8000,36,Chief Operations Officer,3,0,100000.0,5,0
2000,36,,0,0,19068.0,0,1
35000,36,Trooper,10,2,106000.0,2,0
2875,36,Financial Advisor,1,0,50000.0,2,0
15000,60,Analyst,5,0,56000.0,1,1
17050,36,food service,8,0,47000.0,2,0
35000,36,President,10,2,100000.0,11,0
16000,36,,0,2,71800.0,2,0
1500,36,Office Assistant,0,0,47000.0,11,1
14000,36,Supervisor,4,0,65000.0,2,1
6400,36,Director of Operations ,0,2,105000.0,11,0
19500,36,Title Specialist II,7,2,39000.0,3,0
12500,60,Tecnician,10,2,49000.0,2,1
3600,36,QC tech,3,0,40000.0,1,0
3000,36,Courier,10,0,42000.0,10,0
8000,36,Supervisor,9,2,75000.0,1,0
5825,36,Claims management coordinator,2,0,47000.0,3,1
4000,36,account rep,2,0,45000.0,6,1
15000,36,Telemetry tech ,10,1,58000.0,4,1
5000,36,Quality Assurance Coordinator ,3,1,84000.0,2,1
5000,36,Line worker,9,1,50000.0,2,1
11000,36,Program Manager,10,0,50000.0,1,0
30000,36,Pilot ,4,1,185000.0,2,1
5000,36,Secretary ,10,0,37000.0,11,1
35000,36,,0,0,126000.0,9,0
35000,36,Managing Director,10,1,300000.0,2,0
23000,36,Case Worker,3,2,50000.0,3,0
33000,36,DFW Sales ,4,0,126500.0,1,0
12100,36,Teacher,2,0,50000.0,2,1
2550,36,Customer rep,5,2,80000.0,11,0
2000,36,Cook,10,0,55000.0,10,0
15000,36,Chief steward,10,1,78000.0,3,0
9000,36,Inventory Control,3,0,48000.0,11,0
17000,60,Registered Nurse,10,2,68000.0,2,1
18000,36,Organizational Development Specialist,5,0,82000.0,7,1
15200,36,Delivery Logistics Coordinator,10,2,40000.0,2,1
8000,36,SAP Consultant,6,2,97000.0,2,0
5000,36,,0,0,33800.0,11,0
19300,60,L&d,5,1,46000.0,1,0
12000,36,Miner,6,1,75000.0,2,1
24000,36,Nurse,1,0,60000.0,2,0
28125,36,Legal Assistant,10,0,127000.0,2,0
16925,60,CNC Manufacturing Instructor,1,0,98000.0,5,1
11900,36,Bar Mananger,4,2,35000.0,2,1
13000,36,Quality Assurance,2,2,35000.0,2,0
16000,36,Body Shop Manager,3,2,95000.0,2,1
3000,36,Agency operator,2,0,60000.0,8,1
4000,36,puller,0,0,31000.0,11,1
28000,36,rn,10,0,95000.0,2,0
6000,36,Paralegal ,0,1,50000.0,2,1
8325,36,MLT,10,2,47000.0,2,0
4000,36,Partner,1,0,24000.0,2,1
35000,60,"Vice President, Branch Manager",2,0,100000.0,2,1
12000,36,Executive chef,7,2,55000.0,2,0
10000,36,custodian,10,0,41000.0,1,1
16000,36,Equipment Maintenance,10,2,65000.0,2,1
30000,36,Truck driver,10,1,70000.0,1,1
35000,36,Sr Project Manager,0,2,110000.0,3,1
2800,36,Manufacturing,2,0,50500.0,5,1
1500,36,Account manager,2,0,40000.0,2,1
14000,36,EMERGENCY/TRAUMA NURSE,2,0,75000.0,2,0
6425,36,,0,0,50760.0,2,1
20000,36,Account Manager,7,1,97000.0,2,0
10000,36,First Mate,1,0,65000.0,2,1
8000,36,Night Monitor,1,0,38000.0,11,0
37675,36,Sales,10,1,110000.0,2,0
15000,36,Bus Operator ,2,0,55000.0,9,1
26750,36,collector ,10,0,70000.0,2,0
8125,36,Senior tech,7,0,64000.0,1,1
2400,36,Lead Tech,9,2,32000.0,3,0
2100,36,sales,10,0,58000.0,11,1
9850,36,,0,2,29000.0,2,0
35000,36,Creative Director,2,2,278000.0,3,0
5950,36,Psychiatric Technician ,4,1,33000.0,2,0
9000,36,Firefighter Paramedic ,10,2,110000.0,2,1
20000,36,RN,10,2,90000.0,2,1
15000,36,FINANCE MANAGER,8,2,120000.0,11,0
26000,36,Attorney,10,0,128000.0,2,1
7750,36,Occupation Manager,8,0,30000.0,2,1
6000,36,manager ,7,2,160000.0,4,1
11750,36,Night Audit,7,0,23500.0,2,1
35000,36,CT technologist,10,2,100000.0,2,1
17625,36,,0,1,57000.0,3,0
2400,36,Director,6,0,52000.0,2,0
16700,36,Estimator,10,0,69000.0,1,0
11975,36,Project Quality Manager,2,2,140000.0,1,1
35000,36,,0,2,85000.0,2,1
13300,36,cna/gna,2,0,35000.0,1,0
5000,36,IT Customer Care,3,0,49000.0,2,1
1500,36,Assistant store director,3,2,74000.0,10,1
35000,60,President,7,2,240000.0,2,0
12000,36,Mason,10,0,48000.0,2,0
20000,36,Master welder,10,0,65000.0,11,1
5000,36,front office receptionist,0,0,35000.0,2,0
20000,36,Senior Engineer (Application Developer),1,0,145000.0,2,0
35000,36,SR DIRECTOR OF FIELD OPERATIONS  ,7,0,75000.0,3,0
10000,36,Deli,10,2,44800.0,9,1
10000,36,Head of School,10,1,155500.0,2,1
7000,36,Administrative Assistant,2,0,40000.0,0,0
4200,36,mech.b,10,2,70000.0,10,1
21000,36,Global Legal Counsel ,2,2,180000.0,5,1
14200,60,forklift operator,10,2,35500.0,2,1
20000,36,Administrative Specialist ,10,2,75800.0,2,1
20000,36,Sales Consulting Manager,6,2,220000.0,2,1
6025,36,Inventory & Logistics,6,0,30000.0,2,0
2600,36,Installations Rep,6,2,47000.0,1,1
8000,36,RN Clinical Liasian,1,0,70000.0,1,0
4200,36,Office Manager,1,2,70013.0,2,0
20000,36,Configuration Management,8,0,160000.0,2,1
35000,36,Maintenance & Project Manager,10,2,116000.0,2,1
9700,36,Meat clerk,8,0,27000.0,2,0
5000,36,,0,2,47000.0,11,1
8000,36,Loan Servicer,3,0,30388.0,2,1
20000,60,Supervisor,2,0,86000.0,2,0
5000,36,Administrative Assistant,9,0,57224.0,1,1
20000,36,Project Surveyor,5,0,70000.0,9,1
8800,36,Waitress,9,1,30000.0,2,1
5000,36,technician,10,2,50000.0,1,1
32000,36,troublman,10,2,115000.0,2,0
5650,36,Cake Decorator,10,2,26135.04,2,0
16000,36,Hardware Engineer,10,1,100000.0,1,1
1500,36,Shelf Edge Specialist,2,1,25000.0,2,1
32000,36,Executive Assistant,10,0,75000.0,2,0
25000,36,mp2 repair,10,1,78000.0,3,1
10000,36,Mortgage Banket,3,2,61800.0,3,1
6175,36,INSIDE SALES,3,2,42000.0,2,1
10000,36,Maintenance,6,1,117027.0,11,1
4000,36,Material Handler /Forklift Operator ,1,1,40000.0,2,1
20000,36,Machine operator,10,1,50000.0,2,1
6000,36,Receiving Associate,4,0,22000.0,2,1
31925,60,Maintenance Tech,3,2,96000.0,2,1
5000,36,HomeProvider,9,0,44000.0,2,1
9875,36,Sales,4,0,60000.0,2,1
18175,36,Reverse Logistics,5,2,47000.0,2,1
14400,36,houseman,5,0,36000.0,10,0
1500,36,RN,1,0,65000.0,6,1
10000,36,analyst,2,2,52000.0,2,1
11675,36,Truck Driver,3,2,86000.0,2,1
14000,60,relay technician,10,1,140000.0,3,1
7200,36,INSIDE SALES,10,0,54000.0,2,0
8000,36,Logistics,10,2,52000.0,11,0
9600,36,chiller operator ,10,0,55000.0,2,0
11000,36,groundskeeper,2,0,22000.0,2,1
2800,36,Secretary,4,0,54000.0,2,1
7500,36,Manager,10,2,62000.0,2,1
5000,36,Comm. Driver,10,1,40000.0,2,0
2500,36,Driver,1,2,52000.0,5,1
35000,60,Sales Manager,10,2,84000.0,11,0
11350,36,"Associate, Warehouse Fulfillment (IC PR)",1,0,32000.0,1,0
35000,36,owner,10,0,237518.0,11,1
14700,36,Credit Manager ,5,2,87000.0,2,1
7675,36,Surgical Technologist,10,2,49000.0,2,1
2500,36,Instructional Assistant,0,2,42500.0,1,1
3000,36,,0,1,38000.0,11,1
15625,36,Manager,3,0,34000.0,11,0
35000,36,Compliance,7,2,300000.0,2,1
28000,36,Case Manager,10,2,102000.0,1,0
2325,36,Soldier,10,0,66048.0,5,0
3500,36,care rep II,2,0,40000.0,2,1
32250,36,Managing Director ,6,0,114000.0,2,1
17350,36,Branch manager,7,2,55000.0,2,1
25000,36,,0,2,72500.0,2,1
6000,36,Clerk Analyst,10,0,64000.0,11,1
8350,36,Section leader,10,2,48000.0,6,1
9800,36,,0,0,38000.0,2,1
12300,36,Peer Recovery Coach ,3,0,35000.0,2,1
14000,36,Business Systems Analyst,6,0,58000.0,2,0
29175,60,Security Officer,6,2,93000.0,3,0
3025,36,Engineer mco,10,2,40000.0,2,1
27650,36,Police officer,4,2,74000.0,2,1
12000,36,owner,10,2,70000.0,2,0
16000,36,Sales & Operations Manager,2,0,60000.0,2,0
5400,36,Procurement,10,2,110000.0,3,1
14400,36,Professor,10,0,81000.0,2,0
35000,36,,0,2,99600.0,2,0
35000,36,OFFICE MANAGER,3,0,88500.0,2,0
3050,36,Medical Service Assistant,10,0,53500.0,2,0
5000,36,Inventory Coordinator,5,0,35000.0,11,0
6925,36,,0,0,20388.0,2,1
25200,36,Software Developer,1,0,95000.0,2,1
1775,36,Teacher ,4,2,45000.0,5,1
15000,36,Manager Receiving Logistics,5,2,66000.0,2,1
14975,36,Overseas sales department ,0,0,41600.0,2,1
2800,36,Corporate Travel Coordinator,10,0,40601.0,2,1
6000,36,machinist,9,0,52000.0,2,1
7200,36,Corporal Security Officer,1,0,30000.0,2,1
36000,36,Marketing Manager,5,0,80000.0,9,0
31675,36,GM,4,0,68900.0,2,0
10000,36,CNA,8,0,29748.0,11,1
11950,36,Driver,2,0,52000.0,11,0
9600,36,Student Accounts Specialist,10,2,77796.0,2,1
12000,36,,0,1,125000.0,11,1
30900,36,Mechanic,10,2,155000.0,3,0
9850,36,Sales,1,0,50000.0,1,0
11000,36,engineer,8,0,55000.0,2,1
9275,36,road maintence,10,2,29000.0,2,0
11650,36,Stamp Operator ,10,1,32400.0,2,1
8000,36,Teller,0,2,28000.0,2,1
24250,60,Human Resources Manager,10,1,72205.0,1,1
25000,60,Supervisory Intelligence Specialist,10,2,210000.0,2,1
6000,36,Program Coordinator ,1,1,60000.0,2,1
35000,36,Owner,10,2,100000.0,2,0
18800,36,Registrar,10,0,49500.0,2,1
10000,36,Bus driver,3,0,57000.0,2,0
15000,36,Accounts Payable Analyst,7,2,50000.0,2,0
20000,36,registered nurse,10,2,90000.0,3,0
3000,36,,0,0,17100.0,5,1
7000,36,SR CUSTOMER SERVICE REP,4,0,39000.0,2,1
6000,36,,0,2,45000.0,1,1
7800,36,Office Manager,10,2,49000.0,3,1
13300,36,Customer Service Rep,1,2,37000.0,2,1
32200,36,Instructor ,10,0,70000.0,5,0
16425,36,Registered nurse,9,2,90000.0,10,1
35000,36,Manager ,3,0,124000.0,2,0
3000,36,Assistant Manager,3,1,33000.0,2,1
9200,36,commerical admin,10,2,47000.0,2,1
11200,36,Director of Religious Education ,10,1,45000.0,2,1
4000,36,supervice and pedicure menicure,4,0,36000.0,1,0
10325,36,Account Manager,2,0,96000.0,2,0
12500,36,office,3,2,54000.0,2,0
15000,36,Driver,10,2,92000.0,1,1
25000,36,Operations Manager,2,1,107500.0,2,1
3000,36,Graduate Assistant,3,0,24000.0,11,1
3600,36,Surgery ,3,1,60000.0,11,0
25000,36,Investment executive ,5,2,175000.0,2,1
8800,36,Data Processor,10,2,47442.0,11,1
7200,36,PROGRAMMER,8,0,71000.0,5,0
10000,36,,0,1,50000.0,2,1
12250,36,Loan officer assistant ,0,1,35000.0,2,1
31025,36,,0,2,78000.0,2,1
16000,36,Massage Therapist ,1,0,36000.0,2,0
8400,36,Aviation Mechanic,6,0,55000.0,2,0
35000,36,Director Well-being Services,8,2,90000.0,2,1
7175,36,,0,2,37000.0,2,0
12000,36,Ower,3,0,30000.0,11,0
14700,36,Welder / Mechanic,10,2,80000.0,2,1
16000,36,Driver,9,2,108000.0,1,0
4225,36,Medical assistant,10,0,32000.0,2,1
28000,36,Teacher,10,2,87000.0,2,0
20725,36,equitment operator 2,10,2,78836.0,2,0
3000,36,Health Systems Specialist,7,0,62000.0,6,1
30000,36,Regional Director of Telecommunications ,10,1,196000.0,11,0
19825,36,Anesthesiologist,0,2,326000.0,4,1
17775,36,,0,1,35588.16,1,1
5725,36,Rail team lead,10,2,50000.0,2,1
8100,36,,0,0,21000.0,3,0
30000,36,,0,2,80000.0,2,1
19475,36,Consultant,10,0,225000.0,2,0
28000,36,Coding Manager,10,2,100000.0,3,0
10000,36,Teacher,2,2,52215.0,1,1
15000,36,,0,1,32000.0,7,1
35000,36,Director of Audit,10,2,200000.0,3,0
17625,36,Fork Lift Driver ,3,0,42000.0,2,0
21000,36,Director Clinical Services,1,2,150000.0,2,0
26100,36,Owner ,2,0,123000.0,2,0
30900,36,Mobile unit driver,10,2,72000.0,2,1
30000,36,Physical therapist,1,2,85000.0,2,1
20000,36,,0,2,60000.0,2,1
6000,36,Parks and Recreation,0,2,48000.0,3,1
18425,36,NURSE,8,0,48000.0,11,1
12000,60,,0,1,80000.0,1,0
15200,36,warehouse manager,10,0,45000.0,2,0
25000,36,Owner,0,0,90000.0,3,0
10000,36,Realtor,4,2,45000.0,2,1
12000,36,Hotel Assistant Manager,10,2,48000.0,2,1
10750,36,Asset Transfers,10,0,42000.0,2,0
30000,36,Mantainer,3,0,89900.0,2,0
30000,60,apartment manager,4,0,75000.0,5,0
5000,36,LVN,9,0,60000.0,11,1
35000,36,General Manager,10,1,145000.0,2,1
10000,36,Broker/CEO,10,2,62000.0,2,0
5000,36,Shift supervisor,9,2,49400.0,1,1
35000,36,President,7,2,120000.0,11,0
4500,36,,0,1,16800.0,2,0
30000,36,Histology Supervisor ,7,2,72400.0,2,1
13000,36,Engineer,0,0,65000.0,2,0
25000,36,Senior Accountant,4,1,63500.0,1,1
5000,36,Teacher,10,0,75000.0,2,0
12500,36,Parts Manager,1,2,59400.0,2,1
7750,36,mail carrier,9,2,58500.0,2,0
29425,36,Manager,9,1,64000.0,2,0
12225,36,Sewer Tech,1,1,40000.0,2,1
16000,36,Administrative Assistant,1,0,50000.0,2,1
14150,36,nursing assistant,3,1,55000.0,11,0
24000,36,Director of Sales,10,0,66000.0,5,0
32475,36,,0,1,85500.0,2,0
30000,36,Teacher,10,0,82000.0,2,1
6000,36,quality control,6,2,30000.0,2,0
4125,36,Social Work Supervisor,4,2,65000.0,11,0
35000,36,Ultrasound Specialist,4,2,93000.0,3,1
3500,36,Agent,0,0,10320.0,1,0
16000,36,Laborer,8,2,80000.0,2,1
6000,36,CUSTOMER SERVICE REP,0,0,35100.0,1,0
12700,36,Shop Foreman,4,0,60000.0,2,1
4225,36,garden center,10,2,22000.0,2,1
18000,60,estimator,10,2,75000.0,2,1
20000,36,"Director, Performance Improvement",10,0,112000.0,2,0
16550,36,Maintenance Supervisor,10,2,117000.0,2,1
17475,60,Community Associate,10,0,39735.0,1,1
36000,36,Splice Tech,10,2,125000.0,2,1
35000,36,Executive assistant ,5,2,84000.0,2,1
4000,36,Office Manager/ Dental Assistant,6,0,30000.0,5,0
35000,36,Mechanic ,10,0,250000.0,2,0
15800,36,Mortgage Processor,10,2,52000.0,2,0
5025,36,Clerk,10,2,75000.0,2,1
4550,36,General Manager,3,0,75000.0,2,0
20500,36,Teacher,10,2,72000.0,2,0
35000,60,Supervisor,3,1,380000.0,3,0
16025,36,Home Care,3,0,43500.0,11,1
20000,36,Dental Technician,7,0,40000.0,2,0
35000,36,Grants Specialist,3,2,75540.0,2,1
4000,36,MANAGER,2,0,36000.0,2,1
35000,36,CEO,10,2,180000.0,3,0
15000,60,,0,2,80000.0,2,0
12000,36,Office manager,10,2,68000.0,1,0
9500,36,Senior Trade Compliance Analyst,0,0,56000.0,2,1
35000,36,2nd mate,10,2,109000.0,2,1
35000,36,VP Sales,8,2,850000.0,2,1
19800,36,supervisor,2,0,44000.0,1,0
6100,36,Technician,0,0,21000.0,1,0
22000,36,Technical A949ssitant,1,0,50000.0,2,0
30000,36,Coal miner ,3,2,103000.0,2,0
8000,36,Officer,6,0,91000.0,2,1
6500,36,Assembly Line Worker,10,1,30000.0,2,1
32000,36,Owner,7,0,135000.0,2,0
2000,36,Line assistant ,2,2,40000.0,11,1
30000,36,teller,5,2,72000.0,5,1
6800,36,,0,0,20000.0,2,0
24000,36,Nurse case manager,0,2,72000.0,2,1
16000,36,SENIOR INVESTIGATOR,10,2,103000.0,2,1
4500,36,Cna,1,2,36000.0,2,1
35000,36,VP of Operations,4,2,225000.0,2,0
10075,36,Library Clerk,2,1,28000.0,11,0
3350,36,Owner,10,1,60000.0,9,0
21000,36,Inventory management specialist,3,0,98000.0,2,1
21700,36,Assistant Professor,1,2,110000.0,2,0
2200,36,,0,0,18000.0,1,1
2700,36,support staff,5,1,20000.0,1,0
12000,36,Project Manager,1,0,57000.0,2,1
7700,36,Postal carrier,3,2,69000.0,2,1
10000,36,Solution Architect,0,0,100000.0,7,1
20750,36,Managing Director,10,1,95000.0,3,0
8400,36,Mechanic ,10,2,68000.0,2,0
30000,36,Contract Design and Sales,10,2,300000.0,2,0
10000,36,Physical therapy tech,0,0,34000.0,2,0
30000,36,Mechanic ,10,1,60000.0,2,0
8000,36,Technician,10,0,70000.0,2,0
20125,36,Purchasing Manager,10,2,53000.0,2,1
20000,60,Nurse Practitioner,9,2,140000.0,2,1
14000,60,Professor,3,1,52000.0,2,1
30000,36,Xray technologist,10,2,106000.0,2,0
20000,36,PEDIATRIC DENTIST,0,2,260000.0,2,1
21000,60,VP,3,0,130000.0,2,1
2100,36,Legal Assistant ,0,0,30000.0,1,1
3000,36,coordinator,5,0,30000.0,11,1
4800,36,Mail Carrier ,10,0,49000.0,0,1
1800,36,Police officer,2,0,56000.0,0,1
15000,36,Sales Manager,9,2,120000.0,2,0
35000,60,Senior Pastor,10,1,130000.0,1,1
11725,36,Owner,4,1,40000.0,5,1
2800,36,letter carrier,10,2,70000.0,10,1
2500,36,Research Assoiciate,1,0,38480.0,11,1
4800,36,,0,2,13400.0,3,1
30000,36,Systems Architect,10,2,200000.0,3,0
12000,36,HR Manager,10,0,79176.0,2,0
10200,36,Vineyard Maintenance,3,1,30000.0,1,1
3200,36,National Sales Manager,8,2,74000.0,4,1
32000,36,Secretary,0,2,80000.0,11,0
7500,36,Owner,5,0,38000.0,1,0
16000,36,Recruiting ,0,0,72000.0,11,1
29000,36,,0,0,58032.0,2,0
15000,36,WAITER,3,0,60000.0,2,1
20525,36,,0,2,65000.0,3,0
1500,36,Director of Marketing,6,0,32000.0,6,1
15000,36,nurse,10,2,117000.0,2,1
6650,36,Custom Service ,2,0,36000.0,2,1
28000,36,Radiology tech,10,2,80000.0,11,1
6275,36,Precert Coordinator,4,2,28500.0,2,1
19975,36,Driller,6,0,62000.0,2,0
4000,36,Cake decorator,5,0,20000.0,1,1
17300,36,,0,2,65000.0,2,1
15100,36,Medical assistant,9,2,36000.0,2,1
20000,36,SOC Analyst,3,0,47300.0,7,0
19200,36,Project manager ,3,2,88000.0,2,1
11200,36,Fellow,2,0,35000.0,2,1
35000,36,Fire Marshal,10,1,146000.0,2,0
12000,36,Marketing Consultant,3,0,44000.0,2,0
17600,36,Production Manager,5,1,107000.0,2,1
18000,60,Pipe layer,4,1,45000.0,2,1
21900,36,Driver,10,2,80000.0,2,1
28000,36,Owner,5,0,87000.0,9,1
29275,36,OR Driver,4,2,68000.0,2,0
7250,60,,0,0,48796.0,2,0
5000,36,Owner,0,2,48000.0,11,1
2500,36,Corrections officer,0,2,31200.0,11,1
9600,36,Pres/owner,10,1,106000.0,9,0
13375,36,Hha,10,2,40000.0,6,0
30000,36,System Analyst II,4,1,60000.0,3,1
3600,36,OBGYN resident physician,0,0,53213.0,7,1
4000,36,Lineman ,0,1,27500.0,11,0
1000,36,Dispatcher,2,2,30000.0,2,0
6000,36,Chauffuer,10,0,136000.0,6,0
11500,36,Police officer,10,2,85000.0,2,0
5225,36,,0,0,50000.0,1,1
5000,36,Sales,2,0,31000.0,11,1
12000,36,Roofer,4,2,45000.0,3,0
18000,60,welder,8,2,70000.0,2,0
12000,36,21 Blackjack dealer,10,0,75000.0,2,0
10000,36,,0,2,90000.0,9,0
3000,36,Team leader,10,1,50000.0,2,1
35000,36,REGISTERED NURSE,2,2,150000.0,2,0
30000,36,Conductor ,8,1,75000.0,2,0
10000,36,,0,0,49356.1,2,0
3000,36,,0,0,13000.0,10,1
10875,60,technician,10,2,70000.0,2,1
20000,36,Field Technician ,2,2,70000.0,2,0
40000,60,Partner ,6,2,655000.0,2,1
15000,36,Rehab Director ,6,2,93500.0,2,0
15000,36,Military,6,1,42000.0,1,1
8000,36,Professor,5,2,73000.0,11,0
7500,36,Staff Accountant,10,2,67500.0,2,0
4800,36,Case Supervisor,2,0,18000.0,2,0
5000,36,Field Service Tech,3,0,65000.0,2,1
15900,36,Driver,3,0,44000.0,2,0
8400,36,In-Charge Accountant,2,0,58000.0,2,1
3600,36,Accounting,6,2,57137.6,6,1
16550,60,Loan officer,9,1,60000.0,2,1
